"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"32","10346348","Spats2l","67198","spermatogenesis associated, serine-rich 2-like",-0.723988319753439,5.87502636972718,-7.77643467527167,9.30005255596951e-07,1.46304298578876e-06,5.17971946072855
"33","10346365","Sgo2a","68549","shugoshin 2A",-0.672695685713692,4.88568966108564,-2.41105730249885,0.0286028102559033,0.0296545989885003,-5.31875673710519
"34","10346374","Aox1","11761","aldehyde oxidase 1",2.5562987754125,7.9440050279229,21.7985383810053,4.00666638405466e-13,7.42110653251001e-12,20.4164336028952
"35","10346410","Aox3","71724","aldehyde oxidase 3",-2.49554817258282,5.20188227978631,-15.3191221772139,7.8534358795376e-11,4.86051062056748e-10,14.9692057532831
"36","10346544","Ndufb3","66495","NADH:ubiquinone oxidoreductase subunit B3",2.25120828912471,6.54806267243172,24.6643071845209,6.11656029624657e-14,1.82639340974329e-12,22.3291522372407
"37","10346576","Stradb","227154","STE20-related kinase adaptor beta",1.80851295410541,6.62408747278426,19.1411182004174,2.85352106482084e-12,3.48115851056869e-11,18.4011760380734
"38","10346634","Nop58","55989","NOP58 ribonucleoprotein",-1.60640231073142,7.83469029787912,-16.2863907414445,3.18021220428315e-11,2.37956789112152e-10,15.9079784970818
"39","10346668","Fam117b","72750","family with sequence similarity 117, member B",-1.00206814196992,7.18440575528362,-9.75626069227651,4.76505816766644e-08,1.06110882847333e-07,8.28241227021181
"40","10346783","Cd28","12487","CD28 antigen",-0.989555295902734,4.59018026097163,-6.39748022449749,9.85505985473743e-06,1.29470434281109e-05,2.72383201399179
"41","10346790","Ctla4","12477","cytotoxic T-lymphocyte-associated protein 4",-1.32088931112911,4.02972563311103,-5.86254817208675,2.6399583358171e-05,3.29022312236536e-05,1.70308399292762
"42","10346799","Icos","54167","inducible T cell co-stimulator",-1.59034487246661,4.77984455688846,-9.37631420300951,8.13977550499962e-08,1.68041879100076e-07,7.7228294052414
"43","10346843","Nrp2","18187","neuropilin 2",-1.77368131755861,7.61621435265966,-16.9564559620617,1.74794570459107e-11,1.46383241762371e-10,16.5284405705368
"44","10346876","Snora41","100217464","small nucleolar RNA, H/ACA box 41",-1.11028236737894,5.25948759575325,-6.50751252071254,8.08624856993163e-06,1.07852066997117e-05,2.9291310139815
"45","10346882","Adam23","23792","a disintegrin and metallopeptidase domain 23",-1.06568404928037,7.37845631915913,-6.18822224712898,1.44224321720533e-05,1.85253969306937e-05,2.32896985419193
"46","10346943","Creb1","12912","cAMP responsive element binding protein 1",-0.861631853557624,7.89601942996228,-10.9635486250836,9.58063976802561e-09,2.66859203198299e-08,9.95903179115289
"47","10346960","Ccnyl1","227210","cyclin Y-like 1",-1.3642838964315,7.43172368926484,-9.77640453788775,4.63367048116825e-08,1.03457446950853e-07,8.31163505061425
"48","10347106","Rpe","66646","ribulose-5-phosphate-3-epimerase",1.53585395134875,7.8208565346941,14.0929402464747,2.66328821638302e-10,1.30465132221466e-09,13.6984419754197
"49","10347282","Rufy4","435626","RUN and FYVE domain containing 4",1.03723117748232,4.39349073487835,7.22065961938496,2.33532100580247e-06,3.42487197941502e-06,4.22041464429777
"50","10347297","Arpc2","76709","actin related protein 2/3 complex, subunit 2",-0.701086050289398,9.74612843731892,-5.05523427566511,0.000125529075693247,0.000145513946812067,0.0960234670188882
"51","10347335","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",-1.40335655118439,7.35938429911183,-8.71144389276652,2.15884093611601e-07,3.94815054082477e-07,6.70384169447653
"52","10347417","Bcs1l","66821","BCS1-like (yeast)",1.32679163105314,6.53831957589562,10.9997610740983,9.15017308576674e-09,2.56134188694243e-08,10.00707428624
"53","10347481","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",-0.249177769055429,8.23171367211525,-1.57114352359468,0.136163865401532,0.138261628033768,-6.72667816172453
"54","10347552","Stk16","20872","serine/threonine kinase 16",1.0229649824904,7.0069199034764,7.85897525682005,8.13932998225922e-07,1.30060137468405e-06,5.31873414977506
"55","10347564","Dnajb2","56812","DnaJ heat shock protein family (Hsp40) member B2",0.908581841126334,5.48044628739177,7.99006577897073,6.59800044278465e-07,1.07323244381834e-06,5.53770679671636
"56","10347583","Des","13346","desmin",-0.72395641239585,5.67711619980043,-4.13820531558961,0.000807515388913948,0.00088037392024453,-1.80320589937766
"57","10347741","Mogat1","68393","monoacylglycerol O-acyltransferase 1",4.49918461749961,5.60962202567087,29.569237287352,3.79688591470983e-15,3.2943758339716e-13,25.1178911385475
"58","10347767","Kcne4","57814","potassium voltage-gated channel, Isk-related subfamily, gene 4",-0.796103786830109,6.29601107151115,-5.27327965108799,8.17154528098834e-05,9.5952319067598e-05,0.537313024514129
"59","10347774","Mrpl44","69163","mitochondrial ribosomal protein L44",1.23654572123831,6.36334964351084,7.90402464744415,7.57092509397424e-07,1.21859958299776e-06,5.39423410555304
"60","10347910","Fbxo36","66153","F-box protein 36",0.909091911557219,6.80566519645762,2.57862740571485,0.0204678743564328,0.0213032121326695,-5.00122127626563
"61","10347948","Sp100","20684","nuclear antigen Sp100",-1.79412260221649,7.45394521918889,-17.110422419791,1.52795912009837e-11,1.31430381940665e-10,16.6677550588472
"62","10348194","Efhd1","98363","EF hand domain containing 1",-3.68466455953888,5.98568389449428,-16.8517662251264,1.91655967256957e-11,1.58155127451879e-10,16.4330316320637
"63","10348244","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",-2.21968406987417,7.11178896512925,-16.1104679396825,3.73498048540221e-11,2.68484787017227e-10,15.7411345410154
"64","10348321","Dgkd","227333","diacylglycerol kinase, delta",1.21671121888671,8.36300737441689,12.3293674909554,1.82941661979435e-09,6.51529076874130e-09,11.688660290412
"65","10348432","Agap1","347722","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",-1.12739057054441,6.48948112548416,-9.59100108611937,6.00330522083423e-08,1.29645846790356e-07,8.04099036271101
"66","10348451","Ackr3","12778","atypical chemokine receptor 3",-2.03518149933291,6.30550652856192,-9.83472637997755,4.27436326111948e-08,9.67978293180784e-08,8.39599422592239
"67","10348493","Lrrfip1","16978","leucine rich repeat (in FLII) interacting protein 1",-1.04127793354814,6.00125303768055,-8.82316673288258,1.82601172972061e-07,3.41703891162688e-07,6.87871713506339
"68","10348653","Gpc1","14733","glypican 1",1.34465557937099,5.47051819091342,7.86229237904127,8.09598742030649e-07,1.29408302860017e-06,5.32430238487767
"69","10348666","Dusp28","67446","dual specificity phosphatase 28",0.979906835176009,5.46710989492923,5.56785996822025,4.6187963581343e-05,5.57573537524538e-05,1.12523831297353
"70","10348670","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",1.09675476631952,7.53523898885119,9.15898622793281,1.11350308984944e-07,2.20141339344991e-07,7.3954295584924
"71","10348889","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",1.75431162411688,6.32876902931996,11.9790460419229,2.75647803808918e-09,9.31366580779133e-09,11.2605811276436
"72","10348929","Hnrnpf","98758","heterogeneous nuclear ribonucleoprotein F",-0.804780041317871,10.4560301040278,-9.24254181665578,9.86516714382691e-08,1.98437270134449e-07,7.52194562327687
"73","10349051","Tnfrsf11a","21934","tumor necrosis factor receptor superfamily, member 11a, NFKB activator",-0.803207697246623,5.39616099709747,-5.75206117616638,3.25154386805692e-05,4.00329576186047e-05,1.48768450012576
"74","10349081","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",-0.954956088243708,6.52134926463731,-9.27942685862384,9.35400469857373e-08,1.8890399460908e-07,7.5775395266674
"75","10349157","Serpinb2","18788","serine (or cysteine) peptidase inhibitor, clade B, member 2",-3.08955920749735,6.61491981685801,-13.9143397225332,3.20616203294045e-10,1.52210218121354e-09,13.5051760534258
"76","10349166","Serpinb10","241197","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10",-1.41103908888374,3.28107701025903,-7.6358389323135,1.16944770537127e-06,1.8110915791148e-06,4.94088592456085
"77","10349174","Serpinb8","20725","serine (or cysteine) peptidase inhibitor, clade B, member 8",-1.43322890469054,7.00126496843176,-10.1306839547866,2.85319422018185e-08,6.81409913761078e-08,8.81845846812455
"78","10349319","Sctr","319229","secretin receptor",2.1582278411065,5.43737862549904,9.11148230234842,1.19327364656037e-07,2.34269390959144e-07,7.32314086892952
"79","10349383","Slc35f5","74150","solute carrier family 35, member F5",-0.801545616828308,8.84132016979696,-9.1967107811207,1.05416118056286e-07,2.10137107596454e-07,7.45265016483272
"80","10349603","Il10","16153","interleukin 10",-1.04947042971375,4.87416832111858,-6.81395408034506,4.70198826102255e-06,6.50029703750734e-06,3.49235971107445
"81","10349661","Rab7b","226421","RAB7B, member RAS oncogene family",-2.29007820063853,6.69561047169312,-19.9886428390894,1.4862523358689e-12,2.11280969314697e-11,19.0724811606019
"82","10349694","Pm20d1","212933","peptidase M20 domain containing 1",1.35997359771488,4.19471571730875,7.39432730493122,1.74382228292766e-06,2.61986325809884e-06,4.52456356674231
"83","10349752","Elk4","13714","ELK4, member of ETS oncogene family",-0.829383768184837,7.14812645317893,-8.63446475055575,2.4249041071273e-07,4.38417824854686e-07,6.58247171765282
"84","10349782","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-1.23157637823622,5.89912637127017,-10.180819281088,2.66671325668952e-08,6.42009951503763e-08,8.88910720323124
"85","10349834","Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",-0.956596462360132,5.87165291588509,-6.49745162281453,8.23327348917206e-06,1.09640154703616e-05,2.91042633445177
"86","10349876","Plekha6","240753","pleckstrin homology domain containing, family A member 6",-0.270348778629897,4.36026517823375,-1.33001709561347,0.202589834085032,0.205013640674285,-7.05399483993635
"87","10349947","Fmod","14264","fibromodulin",-1.75676283480373,6.87625507576158,-6.53184122775724,7.74192486622031e-06,1.03477136413137e-05,2.97430579115778
"88","10350024","Klhl12","240756","kelch-like 12",0.84881836779377,5.43612268127694,5.69424575382583,3.62848541147673e-05,4.44366878939295e-05,1.37436750039641
"89","10350136","Csrp1","13007","cysteine and glycine-rich protein 1",-0.531083673881254,9.73298396792947,-4.55659490761677,0.000341959775209476,0.000382425266458372,-0.929743739507876
"90","10350146","Phlda3","27280","pleckstrin homology like domain, family A, member 3",3.17506256367523,8.32873778950561,24.2998467986676,7.67660414238854e-14,2.1405915397045e-12,22.0989765018821
"91","10350247","Kif21b","16565","kinesin family member 21B",-0.855630777853029,5.01496937878062,-6.13289279728762,1.59662183170164e-05,2.04153585182308e-05,2.22360323945081
"92","10350377","Zbtb41","226470","zinc finger and BTB domain containing 41",0.970286855071588,7.38810321159587,8.50161037069685,2.9684101112507e-07,5.26457947277671e-07,6.37130516341732
"93","10350392","Aspm","12316","abnormal spindle microtubule assembly",-0.913990567050101,4.0946952443573,-3.43009937873392,0.00353358345872156,0.00376031370371397,-3.28550352221732
"94","10350438","Kcnt2","240776","potassium channel, subfamily T, member 2",-2.04824831586128,4.12859292812107,-13.1276272027745,7.44324918470468e-10,3.04406091043489e-09,12.6271244894786
"95","10350473","B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",6.06843396347828,7.34802489185537,20.5049277132317,1.01143777154731e-12,1.54145546264342e-11,19.467820422442
"96","10350478","Glrx2","69367","glutaredoxin 2 (thioltransferase)",0.898440252798396,9.0710432860702,7.70603850505887,1.04271105143662e-06,1.62323883007387e-06,5.06045842310326
"97","10350516","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",-3.7097494565068,7.94568514239418,-28.5122112757434,6.6429181644974e-15,4.43941524348363e-13,24.5611213407606
"98","10350630","Fam129a","63913","family with sequence similarity 129, member A",-3.06740348693509,7.40651187783278,-23.865624162488,1.01057972336289e-13,2.643655719622e-12,21.8200221867615
"99","10350668","Colgalt2","269132","collagen beta(1-O)galactosyltransferase 2",-1.06068349041974,4.10482161323828,-10.6879457068477,1.36476150075092e-08,3.63006531253194e-08,9.5892512665124
"100","10350684","Arpc5","67771","actin related protein 2/3 complex, subunit 5",-1.06751694925777,9.40134927469474,-11.9281082629992,2.92816815877579e-09,9.77661408275469e-09,11.197475444247
"101","10350733","Rgs16","19734","regulator of G-protein signaling 16",0.915611487809862,8.15771229987772,7.43003586101717,1.64299637924237e-06,2.47939536861583e-06,4.58660410804086
"102","10350823","Abl2","11352","v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)",-0.975320714668422,6.94059485355015,-8.27741615137356,4.19597144913406e-07,7.20140517563589e-07,6.01001388467805
"103","10350838","Pclaf","68026","PCNA clamp associated factor",-1.40626462399689,5.77546859838364,-5.22134119043362,9.04659874321771e-05,0.000105904044021238,0.432649311429847
"104","10350840","Angptl1","72713","angiopoietin-like 1",-0.321521088512491,4.25525286079245,-1.43665517771952,0.170524742484046,0.172875163425196,-6.91437134380976
"105","10350853","Cryzl2","226527","crystallin zeta like 2",1.74541228663734,6.90393905728938,14.7540117924923,1.36363037979141e-10,7.50541454302144e-10,14.3953595091214
"106","10350985","Mrps14","64659","mitochondrial ribosomal protein S14",0.891586717019207,6.91996691476549,9.93319093073391,3.7328267141146e-08,8.64568851542462e-08,8.53758402984606
"107","10351035","Gas5","14455","growth arrest specific 5",-0.859009669640583,7.99117503039177,-8.96013510752027,1.49009440024932e-07,2.85582669232074e-07,7.09107120254068
"108","10351043","Snord47","100217446","small nucleolar RNA, C/D box 47",-0.840339105527761,5.54228018148653,-5.39120745555879,6.49433439457953e-05,7.68627496559961e-05,0.77385875332588
"109","10351047","Cenpl","70454","centromere protein L",-0.638575562666213,4.49341932861066,-3.29333066956442,0.0047017554096068,0.00497838696093355,-3.56882527506386
"110","10351099","Tnfsf18","240873","tumor necrosis factor (ligand) superfamily, member 18",-0.955568589802588,4.6702712655193,-4.88848104736837,0.000174976584058039,0.000199776414869415,-0.244644093801374
"111","10351182","Sele","20339","selectin, endothelial cell",-1.53434118984207,6.3461017821705,-8.79215370103688,1.91260610142717e-07,3.54639238755676e-07,6.83032411796423
"112","10351197","Sell","20343","selectin, lymphocyte",-1.61316458784536,4.69734110959022,-11.2321317990257,6.83175731350504e-09,2.0089954886935e-08,10.3124089281493
"113","10351206","Selp","20344","selectin, platelet",-2.53189839761938,7.29551794674708,-10.6227730733483,1.48539847142717e-08,3.89581252842009e-08,9.50072254165628
"114","10351224","F5","14067","coagulation factor V",-2.62732871436559,4.80698929626275,-11.7935928036476,3.43822868362685e-09,1.12574261738105e-08,11.0297542883281
"115","10351298","Gpr161","240888","G protein-coupled receptor 161",-0.824031094969707,4.83685420349096,-5.63636972226676,4.05139360312049e-05,4.92828919842677e-05,1.26052255412111
"116","10351304","Mpc2","70456","mitochondrial pyruvate carrier 2",2.10895433556656,7.49466045873065,12.8172754791034,1.04998227513224e-09,4.08326440329204e-09,12.2681822648636
"117","10351310","Adcy10","271639","adenylate cyclase 10",-0.215487641866234,4.33348640389853,-0.465210001978399,0.648194691241328,0.649987760926642,-7.83014581561875
"118","10351380","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",-1.51930287840578,5.53716755270427,-10.4990490087931,1.74646375622537e-08,4.45616066507982e-08,9.33149694704286
"119","10351404","Tmco1","68944","transmembrane and coiled-coil domains 1",0.784697259496311,7.40960792412505,8.86159924641264,1.72438801709353e-07,3.24963579158918e-07,6.93852786286686
"120","10351430","Rxrg","20183","retinoid X receptor gamma",2.38064178547732,4.7715550261562,13.3301941095165,5.9680778994573e-10,2.53293431359424e-09,12.8574925901294
"121","10351463","Rgs5","19737","regulator of G-protein signaling 5",-1.98093666078245,9.89057165260719,-12.129220489032,2.30949080666374e-09,7.96240886128972e-09,11.4453461266614
"122","10351491","Olfml2b","320078","olfactomedin-like 2B",-3.22597950403697,6.50501214048022,-21.1689013857673,6.24666446795289e-13,1.03600726061637e-11,19.9619651382954
"123","10351517","Cfap126","75472","cilia and flagella associated protein 126",0.388296310148265,4.0649180219779,1.35358664723643,0.19511411031523,0.197527251117055,-7.02386273401539
"124","10351551","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",-1.96056878177071,7.14687702514574,-18.8506400705338,3.59043875400152e-12,4.07639299251851e-11,18.1643966872564
"125","10351603","Arhgap30","226652","Rho GTPase activating protein 30",-1.87289339443369,6.1040301221722,-12.3198327749963,1.84970738090661e-09,6.57371495665341e-09,11.6771442378807
"126","10351623","F11r","16456","F11 receptor",-1.03456059264547,8.276776589488,-10.1747782182537,2.68848536238167e-08,6.46944675869462e-08,8.88060827812354
"127","10351658","Cd48","12506","CD48 antigen",-2.18536275669628,6.08425890988349,-14.9678350792784,1.10431138805544e-10,6.3613851241559e-10,14.614790791565
"128","10351679","Cd84","12523","CD84 antigen",-2.07427169837142,6.22530498289886,-11.5418033400599,4.66253413344868e-09,1.44635456768044e-08,10.7115569576858
"129","10351738","Pex19","19298","peroxisomal biogenesis factor 19",1.98969407327952,8.59523196960082,23.3973692885531,1.36667228235259e-13,3.27163294006576e-12,21.513271194695
"130","10351792","Slamf9","98365","SLAM family member 9",-1.81166982824539,6.48170800046801,-11.444079058788,5.25522166176412e-09,1.60470817890812e-08,10.5865379076088
"131","10351825","Tagln2","21346","transgelin 2",-1.80684211360554,8.28189678048688,-16.5515664901201,2.5030021675308e-11,1.96029876546586e-10,16.1563282824192
"132","10351867","Aim2","383619","absent in melanoma 2",-1.49686398597179,4.5762574053849,-8.05902331745636,5.91329439274494e-07,9.74349644259109e-07,5.65200713656449
"133","10351873","Ifi209","236312","interferon activated gene 209",-2.04022677775158,4.34602403324217,-9.53551018702197,6.49171471870449e-08,1.38484456483503e-07,7.95924876161716
"134","10352000","Kmo","98256","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",-1.26038611229568,4.33529460773196,-8.09831417289979,5.55691175849337e-07,9.22214753903003e-07,5.71686197879521
"135","10352127","Cox20","66359","cytochrome c oxidase assembly protein 20",0.667114523656857,6.63245344869555,8.1484104899073,5.13493226872794e-07,8.59775033447519e-07,5.79926784901342
"136","10352166","Cnst","226744","consortin, connexin sorting protein",0.413306948342741,6.79320742856658,3.12616851876648,0.00665958153523122,0.0070119037948752,-3.91219408928825
"137","10352178","Sccpdh","109232","saccharopine dehydrogenase (putative)",1.23264007573089,7.10058629750242,3.29260703415155,0.00470885925114013,0.00498486873165126,-3.57031919756985
"138","10352194","Cdc42bpa","226751","CDC42 binding protein kinase alpha",-0.526159905368767,8.00394729168867,-6.16049963081152,1.51755254478245e-05,1.94386147520721e-05,2.27622627041335
"139","10352234","Itpkb","320404","inositol 1,4,5-trisphosphate 3-kinase B",-1.79854477124236,7.7229018981933,-14.3309257645342,2.08651115954673e-10,1.0717656006781e-09,13.9526268987617
"140","10352294","Sde2","208768","SDE2 telomere maintenance homolog (S. pombe)",-1.11615110128092,8.7428236596877,-15.0573425573513,1.01177856222701e-10,5.9499144881832e-10,14.7058059792171
"141","10352320","Tmem63a","208795","transmembrane protein 63a",-0.647901015489682,7.66905544348556,-5.99898428603748,2.04568584746036e-05,2.57934302505872e-05,1.966948896439
"142","10352448","Dusp10","63953","dual specificity phosphatase 10",1.70506662695336,7.07400956795532,11.3784828348852,5.69736607715525e-09,1.72366393212367e-08,10.5021360015179
"143","10352503","Bpnt1","23827","bisphosphate 3'-nucleotidase 1",1.41866915865681,8.36020613079228,13.9079526070775,3.22762569144441e-10,1.53085984897947e-09,13.4982240358429
"144","10352661","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",0.977204959497099,7.52504273533929,8.03221260718115,6.17019466796798e-07,1.01142564405483e-06,5.60763940188683
"145","10352756","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",3.45348755583803,9.30058289599366,25.5377755719079,3.59416351149182e-14,1.30288427291578e-12,22.8666568055884
"146","10352777","Slc30a1","22782","solute carrier family 30 (zinc transporter), member 1",-0.824518456584004,7.24228181931694,-8.87817689767571,1.6824068058013e-07,3.18434976660265e-07,6.96427246164719
"147","10352838","Lamb3","16780","laminin, beta 3",1.05598430219156,4.61480441337936,7.55769630197099,1.32972426425699e-06,2.0350876481014e-06,4.80702374448061
"148","10352905","Cd34","12490","CD34 antigen",-2.76140710739769,9.37278460999357,-17.1947383943776,1.42011223807648e-11,1.2404594850668e-10,16.7435469072194
"149","10352936","Sox17","20671","SRY (sex determining region Y)-box 17",-1.54066298136721,6.83622514833297,-11.1579236065648,7.49600910144521e-09,2.17395619252249e-08,10.2154499091116
"150","10352947","Mrpl15","27395","mitochondrial ribosomal protein L15",0.784062768614207,5.13313631717929,7.26595742931111,2.16318470371814e-06,3.18669444742222e-06,4.30013311825058
"151","10352954","Hmgb3","15354","high mobility group box 3",1.31721419770811,5.94164498146088,9.29487137493719,9.14832726915524e-08,1.85432375184083e-07,7.60077150619633
"152","10353004","Cks2","66197","CDC28 protein kinase regulatory subunit 2",-1.07596304873143,4.53490423500109,-7.83560085907022,8.45173373265199e-07,1.34375152547647e-06,5.27945670487491
"153","10353010","Mybl1","17864","myeloblastosis oncogene-like 1",-0.78463104429939,3.95763954726354,-4.77385551707705,0.000220249419426065,0.00024950129544359,-0.48027225480154
"154","10353034","Snord87","266793","small nucleolar RNA, C/D box 87",-0.888783784336512,4.11615905025737,-4.7515749786984,0.000230362315425667,0.000260666388134952,-0.526200907889388
"155","10353050","Cops5","26754","COP9 signalosome subunit 5",0.829680693105791,7.14776210684331,8.83307945235178,1.79921145200549e-07,3.37061576926094e-07,6.89416073427632
"156","10353167","Tram1","72265","translocating chain-associating membrane protein 1",-0.888752995540806,10.0345184965745,-11.7368052591755,3.68103302615044e-09,1.19064643771278e-08,10.958477006938
"157","10353181","Lactb2","212442","lactamase, beta 2",1.76946018069268,6.9504639039529,14.485547020371,1.78388868453015e-10,9.40107484318848e-10,14.1157677512111
"158","10353272","Stau2","29819","staufen double-stranded RNA binding protein 2",1.22546045372283,5.92648433462113,13.5748200975979,4.5880010955637e-10,2.03710459842395e-09,13.1316840493173
"159","10353288","Ube2w","66799","ubiquitin-conjugating enzyme E2W (putative)",1.18331420443487,7.31221679662206,11.1829267209141,7.2648874246366e-09,2.11285407908486e-08,10.2481758032815
