"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"69","TC0100008496.hg.1","FGGY","55277","FGGY carbohydrate kinase domain containing",0.309713880281949,7.51748052203432,2.72625064650782,0.0130775222695648,0.0326585372751268,-4.31305283495881
"70","TC0100008503.hg.1","HOOK1","51361","hook microtubule tethering protein 1",0.0824347157716012,4.56180721277588,0.593570429893532,0.559514333424498,0.668529384194949,-7.43587127820405
"71","TC0100008517.hg.1","NFIA","4774","nuclear factor I A",0.126544916688786,7.22720152844203,0.797237005215665,0.434762277499034,0.552688720023345,-7.2910613722236
"72","TC0100008536.hg.1","PATJ","10207","PATJ crumbs cell polarity complex component",-0.249717418676186,5.26917588218069,-1.37646038141895,0.184034067799807,0.285071172269356,-6.67082787261034
"73","TC0100008554.hg.1","USP1","7398","ubiquitin specific peptidase 1",-0.0875990323125286,8.92073291928729,-0.951844432895262,0.352642088532801,0.470799558796674,-7.154679324907
"74","TC0100008564.hg.1","ATG4C","84938","autophagy related 4C cysteine peptidase",0.0476648651422877,6.01638390238466,0.382374279988755,0.706253835232086,0.782896367494188,-7.5425298992447
"75","TC0100008584.hg.1","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",0.157671182235612,4.7517697345623,0.83818348607582,0.411923830245797,0.530516643682347,-7.25712124249631
"76","TC0100008591.hg.1","PGM1","5236","phosphoglucomutase 1",-0.192047821866955,7.04064361843611,-1.23739503007978,0.230402657489286,0.34016718883144,-6.84611113918705
"77","TC0100008618.hg.1","AK4","205","adenylate kinase 4",-0.45575771745564,6.31158146982262,-2.76756805119825,0.0119443308883941,0.0302448162841245,-4.22698991427767
"78","TC0100008631.hg.1","SGIP1","84251","SH3GL interacting endocytic adaptor 1",1.56347640837875,5.00639255033851,10.3741493371736,1.87221687739134e-09,5.8176940552496e-08,11.6196209817723
"79","TC0100008664.hg.1","GADD45A","1647","growth arrest and DNA damage inducible alpha",0.297944684343063,8.21065286412101,2.18455053059149,0.0411130636771881,0.0850551764188476,-5.37894623657611
"80","TC0100008779.hg.1","ST6GALNAC3","256435","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",0.233980777784208,6.39087039819246,1.43163271142654,0.167832667880022,0.264353058584124,-6.59701140076038
"81","TC0100008797.hg.1","AK5","26289","adenylate kinase 5",0.469081514004573,4.77988354290504,2.77729673647039,0.0116914624700704,0.0297752867087052,-4.20664197394217
"82","TC0100008807.hg.1","NEXN","91624","nexilin F-actin binding protein",1.13164513931189,5.46905212911374,6.5349245526626,2.38560024221873e-06,2.34011210200693e-05,4.28740571665066
"83","TC0100008815.hg.1","IFI44L","10964","interferon induced protein 44 like",5.00741790859861,4.14814288069162,21.0327900128453,5.05724789527865e-15,1.30083654195223e-12,24.6267869338829
"84","TC0100008816.hg.1","IFI44","10561","interferon induced protein 44",3.81689562532472,5.38117644758689,20.9187374338774,5.60770773816651e-15,1.36455011698507e-12,24.5241206031286
"85","TC0100008845.hg.1","ADGRL2","23266","adhesion G protein-coupled receptor L2",-0.651336693491809,7.15446854272464,-4.32090244315025,0.00033841056874919,0.00153762603857581,-0.733013433709616
"86","TC0100008879.hg.1","SAMD13","148418","sterile alpha motif domain containing 13",0.434302580626189,3.46925018838163,2.0723445950651,0.0514993252204029,0.102037834486819,-5.58252906850177
"87","TC0100008912.hg.1","CCN1","3491","cellular communication network factor 1",1.70247199156666,6.90807544075033,14.2074867677481,7.51033981781497e-12,5.99532299249712e-10,17.2662685149809
"88","TC0100008938.hg.1","LMO4","8543","LIM domain only 4",-0.128962945110723,8.29498911870808,-1.27878025773559,0.21574777237652,0.323586713995235,-6.79559300889149
"89","TC0100008996.hg.1","ZNF326","284695","zinc finger protein 326",0.0478580962190289,7.73676855958984,0.446701433400573,0.659934082406903,0.746334831837802,-7.51482668353012
"90","TC0100009020.hg.1","CDC7","8317","cell division cycle 7",0.145935595889685,7.02707927626639,1.12022791158257,0.276010103741415,0.390445090229988,-6.98132871119653
"91","TC0100009035.hg.1","KIAA1107","23285","KIAA1107",0.207320894859043,4.0047906814376,1.03902787999975,0.311303921548991,0.426037134395097,-7.06807868216404
"92","TC0100009054.hg.1","MTF2","22823","metal response element binding transcription factor 2",0.402874634087387,8.03312790136179,4.05100526782562,0.000634288311829693,0.00260581622339971,-1.35995972641302
"93","TC0100009056.hg.1","CCDC18","343099","coiled-coil domain containing 18",0.204702611437487,5.70574607492488,1.7655784293064,0.0928711122139749,0.164307699484411,-6.10213147191115
"94","TC0100009061.hg.1","DR1","1810","down-regulator of transcription 1",0.280929526437172,8.56139196705722,3.06189013942295,0.00619955848951053,0.0175237825436104,-3.59865623695296
"95","TC0100009109.hg.1","SLC44A3","126969","solute carrier family 44 member 3",-0.112976497214293,4.08730219320395,-0.670827166519119,0.510074373753485,0.622140239852117,-7.38570421000292
"96","TC0100009112.hg.1","LOC729970","729970","hCG2028352-like",-0.284059373912553,4.96931965287515,-1.54113848562421,0.139100533074305,0.227290141416762,-6.44360250645165
"97","TC0100009142.hg.1","PTBP2","58155","polypyrimidine tract binding protein 2",-0.454507494074374,7.69764437170987,-3.08252868761218,0.005917472439647,0.0168810211925851,-3.55369659634995
"98","TC0100009183.hg.1","PALMD","54873","palmdelphin",3.74926610230319,6.61335327814538,20.812248130459,6.17851356652461e-15,1.36455011698507e-12,24.4277495103996
"99","TC0100009191.hg.1","AGL","178","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase",0.290015338971813,6.28730910041313,2.33675801992614,0.030070655819403,0.0654456156608756,-5.09250066167531
"100","TC0100009199.hg.1","MFSD14A","64645","major facilitator superfamily domain containing 14A",0.47870679565909,8.16364883408346,3.63214121426821,0.00167936347572927,0.00590391259880524,-2.32425682351503
"101","TC0100009226.hg.1","SLC30A7","148867","solute carrier family 30 member 7",0.72318443867448,7.46949428865467,5.1066395534869,5.53011838486973e-05,0.000327568419569003,1.08996920280992
"102","TC0100009241.hg.1","S1PR1","1901","sphingosine-1-phosphate receptor 1",-0.0259357939067923,6.59429617125131,-0.166788899105304,0.86922627540795,0.909906772583949,-7.60429416573476
"103","TC0100009305.hg.1","PRMT6","55170","protein arginine methyltransferase 6",-0.0363415299081469,5.96374708750159,-0.253233855364915,0.802696000172101,0.860097773847912,-7.58531284439954
"104","TC0100009364.hg.1","CSF1","1435","colony stimulating factor 1",3.43933107777696,5.02133514452804,18.3932380633428,6.37108746718198e-14,1.0171770680363e-11,22.0950893524917
"105","TC0100009428.hg.1","DDX20","11218","DEAD-box helicase 20",0.5674409091778,6.29260826881428,4.71186801243939,0.000136754134305702,0.000704306609383095,0.176362709743547
"106","TC0100009441.hg.1","CTTNBP2NL","55917","CTTNBP2 N-terminal like",0.526118115737225,7.07765778867283,4.13854947217685,0.000517306436676323,0.00219475845779776,-1.15687529381568
"107","TC0100009442.hg.1","WNT2B","7482","Wnt family member 2B",0.377102487071274,4.1077619975898,1.46337404023665,0.159046803262318,0.25348939728211,-6.55347678648455
"108","TC0100009479.hg.1","DCLRE1B","64858","DNA cross-link repair 1B",0.384144073776191,6.23379602059079,2.24462494328915,0.0363732022045208,0.0771805344669712,-5.26725127074861
"109","TC0100009558.hg.1","PTGFRN","5738","prostaglandin F2 receptor inhibitor",-0.128113885103195,8.48757114785765,-1.11887280618927,0.276574012745431,0.390884517402731,-6.98282380844274
"110","TC0100009561.hg.1","TTF2","8458","transcription termination factor 2",0.0620768954034849,6.33425942408391,0.43886615259859,0.665506136137473,0.751901759472059,-7.51842676892411
"111","TC0100009572.hg.1","TENT5C","54855","terminal nucleotidyltransferase 5C",-0.0637903067629626,5.7869789141065,-0.421446809541436,0.67796502525213,0.761108306619228,-7.52620647705261
"112","TC0100009580.hg.1","WDR3","10885","WD repeat domain 3",0.526042267447891,8.56140271980213,5.46465248495416,2.46156653974874e-05,0.00016760372175054,1.91005034552289
"113","TC0100009608.hg.1","HAO2","51179","hydroxyacid oxidase 2",-0.384938990578106,4.21812499444109,-1.69025097234475,0.106650319762803,0.183725263738952,-6.22062718277282
"114","TC0100009621.hg.1","PHGDH","26227","phosphoglycerate dehydrogenase",-0.601768113867327,8.96581235376214,-5.72762078398758,1.36986800229179e-05,0.000103297864016466,2.50547442407173
"115","TC0100009723.hg.1","FAM72D","728833","family with sequence similarity 72 member D",0.821055950503693,7.87116704309332,7.87085095155587,1.59576237958647e-07,2.49607426266397e-06,7.05682099405791
"116","TC0100009788.hg.1","BCL9","607","BCL9 transcription coactivator",-0.0459447397426054,6.7719887011172,-0.337956926859438,0.738949584735008,0.810743264768504,-7.55918535427902
"117","TC0100009900.hg.1","CIART","148523","circadian associated repressor of transcription",-0.18251900218194,4.18384114033388,-1.12857603989365,0.272554765924631,0.38673875765585,-6.97208304465443
"118","TC0100009903.hg.1","RPRD2","23248","regulation of nuclear pre-mRNA domain containing 2",0.282568987351025,7.64173336496078,1.7770452828155,0.0909143878071064,0.161462836803568,-6.08376195835498
"119","TC0100009908.hg.1","ECM1","1893","extracellular matrix protein 1",0.718590130308746,6.12272808299429,3.79086561411046,0.00116196378351357,0.00437034306877973,-1.96068219479243
"120","TC0100009938.hg.1","MLLT11","10962","MLLT11 transcription factor 7 cofactor",1.50219160301242,8.34696461607168,13.0859260428882,3.29800571292207e-11,2.09174882888071e-09,15.7566597302271
"121","TC0100009939.hg.1","GABPB2","126626","GA binding protein transcription factor subunit beta 2",0.48136036023091,5.65969025975033,2.96369422100072,0.00772976044196421,0.0211642760770516,-3.81105631169386
"122","TC0100010046.hg.1","SNAPIN","23557","SNAP associated protein",0.101573396311702,6.88382936970336,0.909185385838492,0.374177829903934,0.492984243594807,-7.19453226784946
"123","TC0100010068.hg.1","HAX1","10456","HCLS1 associated protein X-1",0.350911017901426,7.26326406869388,2.38478531839153,0.0272009759024107,0.0601722496073396,-4.99982418605777
"124","TC0100010075.hg.1","ATP8B2","57198","ATPase phospholipid transporting 8B2",0.2937227573845,6.00783766507038,1.60001414012422,0.125417577829618,0.209675531988086,-6.35745251289523
"125","TC0100010104.hg.1","ZBTB7B","51043","zinc finger and BTB domain containing 7B",0.337269931399056,6.01052773968967,2.38263617452504,0.0273237591356858,0.060357349617474,-5.0039937452737
"126","TC0100010111.hg.1","EFNA1","1942","ephrin A1",0.602109964722425,4.87598419847668,2.88443943967716,0.00922449612043345,0.0243497246508591,-3.9805405322883
"127","TC0100010112.hg.1","SLC50A1","55974","solute carrier family 50 member 1",0.778368786793079,6.33417219822854,5.35827112335517,3.12675406585353e-05,0.000204187183708065,1.66741183280223
"128","TC0100010149.hg.1","RAB25","57111","RAB25, member RAS oncogene family",0.314190915319112,4.29563399437423,1.59966037807516,0.125496298069645,0.209675531988086,-6.35797762601204
"129","TC0100010152.hg.1","LMNA","4000","lamin A/C",0.439584328790058,9.09176339582304,4.33327073248952,0.000328817220863962,0.0014984485557088,-0.704239058442027
"130","TC0100010167.hg.1","TSACC","128229","TSSK6 activating cochaperone",1.12766787881307,4.7128675951378,9.59929350337673,6.8313959793532e-09,1.74604040695871e-07,10.2909957682335
"131","TC0100010185.hg.1","NAXE","128240","NAD(P)HX epimerase",0.615673039707248,8.39779849283359,5.30562109872523,3.52120265684004e-05,0.000223637425256096,1.54698193476939
"132","TC0100010193.hg.1","PRCC","5546","proline rich mitotic checkpoint control factor",0.251623976913015,8.13507017939532,2.34593357765067,0.0295016233143059,0.0644912728731049,-5.07487675881939
"133","TC0100010218.hg.1","KIRREL1","55243","kirre like nephrin family adhesion molecule 1",0.0166367088852768,6.13049676632547,0.102929592079075,0.91905333582552,0.944973783005142,-7.6133106206151
"134","TC0100010244.hg.1","IFI16","3428","interferon gamma inducible protein 16",0.586609923595013,7.1700337262829,2.59154644869299,0.0175236932237686,0.0418004634858571,-4.58944174640257
"135","TC0100010267.hg.1","DUSP23","54935","dual specificity phosphatase 23",-0.446218461558087,5.92997075142442,-2.89119093818133,0.00908704393690577,0.024084865263984,-3.96617409861743
"136","TC0100010280.hg.1","KCNJ9","3765","potassium inwardly rectifying channel subfamily J member 9",-0.0544212515063123,4.62900688511769,-0.35729538483411,0.724647548002599,0.79921823421916,-7.55218309367587
"137","TC0100010281.hg.1","ATP1A2","477","ATPase Na+/K+ transporting subunit alpha 2",1.76157078448633,6.8489328305677,12.7135564411013,5.51388299670541e-11,3.27298439419821e-09,15.2313735304599
"138","TC0100010301.hg.1","VANGL2","57216","VANGL planar cell polarity protein 2",0.22638507947202,6.61676518106182,2.10798240923596,0.0479685525473749,0.0964788871826003,-5.51860115804792
"139","TC0100010335.hg.1","USP21","27005","ubiquitin specific peptidase 21",-0.0116525492829389,7.43220082596505,-0.0874713523898799,0.931174719635297,0.953868348228939,-7.61485214837968
"140","TC0100010365.hg.1","FCRLA","84824","Fc receptor like A",0.526668972761801,7.34352333573179,4.71902675636194,0.000134513871022543,0.000695088418341935,0.192989446975878
"141","TC0100010387.hg.1","DDR2","4921","discoidin domain receptor tyrosine kinase 2",-0.519448168612661,6.79399982435398,-4.09933874301954,0.00056676480809908,0.00237047973035117,-1.24787847757448
"142","TC0100010454.hg.1","MGST3","4259","microsomal glutathione S-transferase 3",0.818099462702191,7.60961703638894,5.30297694805049,3.54230083506959e-05,0.000224055367026943,1.54092802668491
"143","TC0100010497.hg.1","DUSP27","92235","dual specificity phosphatase 27, atypical",1.04956103109991,5.54640471011205,6.23149702711599,4.55770829272431e-06,4.05896292171765e-05,3.62647342397531
"144","TC0100010499.hg.1","POU2F1","5451","POU class 2 homeobox 1",0.159854161020016,8.23223059894864,1.20464296464863,0.242531515333688,0.353890146705308,-6.88508099509775
"145","TC0100010518.hg.1","DCAF6","55827","DDB1 and CUL4 associated factor 6",0.861282440674872,8.15940625194366,7.67568626095407,2.33383509782669e-07,3.46335144324922e-06,6.66698697368126
"146","TC0100010543.hg.1","ATP1B1","481","ATPase Na+/K+ transporting subunit beta 1",1.21286686873011,8.34903603511205,11.5912908126534,2.79721388557109e-10,1.23343812287564e-08,13.5691156326325
"147","TC0100010553.hg.1","C1orf112","55732","chromosome 1 open reading frame 112",0.397056744165537,6.04693428226865,2.39274257966991,0.026750815224828,0.0593465618068776,-4.98436822616128
"148","TC0100010565.hg.1","GORAB","92344","golgin, RAB6 interacting",0.409610264748169,6.07665735080444,2.53296127917119,0.019873293779619,0.0464479304389884,-4.7075118831363
"149","TC0100010571.hg.1","PRRX1","5396","paired related homeobox 1",0.639020764325023,5.97442520440244,5.4678999856158,2.4437027921047e-05,0.000166632458430703,1.91744218763172
"150","TC0100010621.hg.1","C1orf105","92346","chromosome 1 open reading frame 105",0.553622369446867,6.5136417296768,3.48327030799232,0.00236906913516335,0.00790258652435614,-2.66242977799253
"151","TC0100010661.hg.1","DARS2","55157","aspartyl-tRNA synthetase 2, mitochondrial",0.495857438634152,7.16683082226282,3.66968834111898,0.00153941724657275,0.00546511585114098,-2.23850524147736
"152","TC0100010664.hg.1","ZBTB37","84614","zinc finger and BTB domain containing 37",0.281832673862644,5.4166362438642,2.04298167559103,0.0545825328723502,0.107128922085198,-5.6346735646322
"153","TC0100010755.hg.1","RALGPS2","55103","Ral GEF with PH domain and SH3 binding motif 2",0.151213740165583,7.00864006498549,1.30917267459907,0.205453670829922,0.311822534600663,-6.75759798346134
"154","TC0100010761.hg.1","FAM20B","9917","FAM20B glycosaminoglycan xylosylkinase",0.140207873216486,7.32413477305056,1.27906076666507,0.215650964111588,0.323546326583491,-6.79524578062063
